Id,Probability
32730,0.17119545
32731,0.08431856
32732,0.44611385
32733,0.22909619
32734,0.07613117
32735,0.2519347
32736,0.23745328
32737,0.08042707
32738,0.19338505
32739,0.09707683
32740,0.037565194
32741,0.084013656
32742,0.14939599
32743,0.6637024
32744,0.22108003
32745,0.06662998
32746,0.20332609
32747,0.96868896
32748,0.18375501
32749,0.076184176
32750,0.16745345
32751,0.36902577
32752,0.9360262
32753,0.08706223
32754,0.10112203
32755,0.081848755
32756,0.074951775
32757,0.053609982
32758,0.3112232
32759,0.6604678
32760,0.07521666
32761,0.10219646
32762,0.4681262
32763,0.20757228
32764,0.17362304
32765,0.066172965
32766,0.17673735
32767,0.1323017
32768,0.14376755
32769,0.050970472
32770,0.19588417
32771,0.53160465
32772,0.17964208
32773,0.11442272
32774,0.16292474
32775,0.11733871
32776,0.45480484
32777,0.06946127
32778,0.47128823
32779,0.97650087
32780,0.32000044
32781,0.11581518
32782,0.33909643
32783,0.30999404
32784,0.48385513
32785,0.07687851
32786,0.4742679
32787,0.9655676
32788,0.1343059
32789,0.8003114
32790,0.044910684
32791,0.502092
32792,0.17957932
32793,0.14436984
32794,0.06979406
32795,0.6890593
32796,0.287573
32797,0.5004385
32798,0.43505704
32799,0.09220709
32800,0.93808913
32801,0.60078526
32802,0.44426697
32803,0.9385534
32804,0.47429976
32805,0.12348087
32806,0.23803553
32807,0.87141603
32808,0.4307915
32809,0.19153175
32810,0.087603144
32811,0.20581706
32812,0.8765799
32813,0.10110423
32814,0.40530375
32815,0.2052709
32816,0.22547558
32817,0.54312974
32818,0.086416565
32819,0.77329826
32820,0.08690462
32821,0.08319576
32822,0.33426407
32823,0.06553139
32824,0.22119057
32825,0.40187544
32826,0.19854975
32827,0.11679938
32828,0.32506347
32829,0.4354046
32830,0.6557261
32831,0.5804542
32832,0.0784507
32833,0.10793958
32834,0.87943345
32835,0.107682586
32836,0.09971221
32837,0.085616805
32838,0.064387426
32839,0.34711653
32840,0.6414845
32841,0.20220879
32842,0.61620945
32843,0.1527972
32844,0.16060936
32845,0.09413426
32846,0.22775766
32847,0.8825408
32848,0.51006234
32849,0.19421084
32850,0.6769922
32851,0.23077951
32852,0.1933949
32853,0.07518096
32854,0.2095258
32855,0.6891236
32856,0.055562798
32857,0.53113097
32858,0.1612782
32859,0.31640127
32860,0.42003703
32861,0.11523968
32862,0.753868
32863,0.1587178
32864,0.70986885
32865,0.20626718
32866,0.06702912
32867,0.18311468
32868,0.12636568
32869,0.20069155
32870,0.3248849
32871,0.3347192
32872,0.95009303
32873,0.70535624
32874,0.06684856
32875,0.49269202
32876,0.6138644
32877,0.0741562
32878,0.1095126
32879,0.21909271
32880,0.57176226
32881,0.068028934
32882,0.08383922
32883,0.80194026
32884,0.22435552
32885,0.16464469
32886,0.19521652
32887,0.041542545
32888,0.29001278
32889,0.4032278
32890,0.8909732
32891,0.08873581
32892,0.2881318
32893,0.17147751
32894,0.21539757
32895,0.9458037
32896,0.34093943
32897,0.070813626
32898,0.13853142
32899,0.82513493
32900,0.21685636
32901,0.29325333
32902,0.37167147
32903,0.09867074
32904,0.078792095
32905,0.123635046
32906,0.5140003
32907,0.043855593
32908,0.42547503
32909,0.4955497
32910,0.79475605
32911,0.18875855
32912,0.05954125
32913,0.08342859
32914,0.25494075
32915,0.986852
32916,0.116940215
32917,0.07583275
32918,0.20249455
32919,0.29715198
32920,0.1469164
32921,0.39109567
32922,0.9687942
32923,0.09961006
32924,0.49438286
32925,0.121355966
32926,0.66933185
32927,0.4821925
32928,0.5505274
32929,0.32784238
32930,0.16333556
32931,0.55865794
32932,0.16208424
32933,0.076458834
32934,0.8420655
32935,0.19476955
32936,0.04792437
32937,0.717047
32938,0.14638843
32939,0.24767478
32940,0.23365152
32941,0.06097701
32942,0.1721708
32943,0.14793883
32944,0.10414426
32945,0.51578414
32946,0.1959444
32947,0.13417727
32948,0.6723642
32949,0.23797238
32950,0.76838994
32951,0.04850355
32952,0.14292099
32953,0.96148914
32954,0.18690534
32955,0.17409095
32956,0.3132856
32957,0.23309729
32958,0.6103709
32959,0.42525283
32960,0.9609536
32961,0.1691108
32962,0.20932661
32963,0.2807444
32964,0.9465638
32965,0.09911533
32966,0.5394852
32967,0.22372055
32968,0.29701033
32969,0.76497144
32970,0.10155324
32971,0.59709615
32972,0.20092508
32973,0.89556074
32974,0.23293446
32975,0.22785951
32976,0.87348866
32977,0.26905298
32978,0.36875227
32979,0.54202527
32980,0.1576392
32981,0.059323933
32982,0.3502718
32983,0.24883229
32984,0.31738883
32985,0.116792314
32986,0.07765464
32987,0.11710482
32988,0.073134206
32989,0.26041898
32990,0.07902392
32991,0.2740127
32992,0.08685303
32993,0.08510554
32994,0.63313717
32995,0.3114403
32996,0.2616637
32997,0.3752334
32998,0.22984233
32999,0.42134267
33000,0.17175418
33001,0.3792906
33002,0.7610042
33003,0.36999485
33004,0.96149826
33005,0.09845476
33006,0.11087761
33007,0.16261773
33008,0.33277375
33009,0.8921862
33010,0.6474696
33011,0.08762746
33012,0.21800901
33013,0.10324977
33014,0.084390916
33015,0.20406455
33016,0.6177288
33017,0.063843705
33018,0.20705864
33019,0.07141169
33020,0.31379697
33021,0.18220493
33022,0.7268497
33023,0.15794732
33024,0.48804265
33025,0.055832576
33026,0.2563742
33027,0.15456618
33028,0.36055917
33029,0.06691086
33030,0.08336639
33031,0.0616637
33032,0.47099164
33033,0.14718957
33034,0.06788034
33035,0.29742774
33036,0.070040345
33037,0.27363408
33038,0.33117804
33039,0.5528278
33040,0.6618015
33041,0.18336423
33042,0.3800935
33043,0.19422688
33044,0.078248255
33045,0.15287136
33046,0.05958193
33047,0.17795849
33048,0.32324463
33049,0.40599868
33050,0.5190969
33051,0.33952227
33052,0.6782842
33053,0.2868263
33054,0.38031018
33055,0.1161768
33056,0.38332337
33057,0.046771705
33058,0.058878027
33059,0.047720496
33060,0.07406715
33061,0.1420106
33062,0.45722637
33063,0.24522105
33064,0.07541402
33065,0.9664001
33066,0.066625625
33067,0.22321473
33068,0.07326439
33069,0.15776062
33070,0.39733464
33071,0.17616975
33072,0.32616326
33073,0.10730582
33074,0.084758155
33075,0.08851769
33076,0.40330788
33077,0.19022466
33078,0.06730901
33079,0.89316964
33080,0.8083685
33081,0.06517136
33082,0.96044576
33083,0.86120147
33084,0.19620755
33085,0.7395675
33086,0.35668403
33087,0.18516685
33088,0.71144414
33089,0.28787574
33090,0.057699926
33091,0.53730536
33092,0.18364033
33093,0.14096934
33094,0.8852
33095,0.0939864
33096,0.45509166
33097,0.6827678
33098,0.07559452
33099,0.14259547
33100,0.12128141
33101,0.72130775
33102,0.38442498
33103,0.26042584
33104,0.15722007
33105,0.7645194
33106,0.065478094
33107,0.40808943
33108,0.054639656
33109,0.5631001
33110,0.4459019
33111,0.3453389
33112,0.906714
33113,0.12768495
33114,0.19333221
33115,0.18872301
33116,0.2957614
33117,0.10423764
33118,0.6408926
33119,0.43259585
33120,0.19596156
33121,0.3135488
33122,0.050976757
33123,0.35593638
33124,0.44542316
33125,0.7454415
33126,0.19541709
33127,0.10023382
33128,0.8509461
33129,0.056966923
33130,0.5293029
33131,0.14938308
33132,0.049907412
33133,0.1042701
33134,0.102354966
33135,0.25278327
33136,0.06994628
33137,0.66072685
33138,0.29453215
33139,0.06596746
33140,0.058472246
33141,0.87258834
33142,0.4948249
33143,0.51708317
33144,0.43345648
33145,0.055496857
33146,0.13990314
33147,0.056554075
33148,0.14617558
33149,0.15073983
33150,0.3530812
33151,0.07056737
33152,0.28501987
33153,0.13567181
33154,0.072580226
33155,0.13298659
33156,0.86970705
33157,0.5879498
33158,0.05418201
33159,0.22536679
33160,0.16136864
33161,0.35734287
33162,0.70850426
33163,0.071148604
33164,0.9320805
33165,0.075410195
33166,0.24915648
33167,0.12643488
33168,0.083818845
33169,0.17928855
33170,0.7635774
33171,0.108541824
33172,0.9779198
33173,0.91435206
33174,0.80936664
33175,0.3905074
33176,0.29978403
33177,0.29191577
33178,0.21114601
33179,0.23193458
33180,0.079130106
33181,0.2572687
33182,0.21913196
33183,0.21316251
33184,0.12757829
33185,0.18866487
33186,0.9299499
33187,0.48509538
33188,0.26861185
33189,0.19067028
33190,0.173619
33191,0.62155676
33192,0.13118848
33193,0.1664527
33194,0.094495595
33195,0.24628156
33196,0.06741774
33197,0.19711351
33198,0.16002122
33199,0.3060671
33200,0.1879405
33201,0.5642427
33202,0.69046175
33203,0.7333727
33204,0.864115
33205,0.8333415
33206,0.07384527
33207,0.13764073
33208,0.115044236
33209,0.051284503
33210,0.06435381
33211,0.20344137
33212,0.62348604
33213,0.09170563
33214,0.9765045
33215,0.21670085
33216,0.72523177
33217,0.19540107
33218,0.5505032
33219,0.55184036
33220,0.23540293
33221,0.1687704
33222,0.68230367
33223,0.48541376
33224,0.12639311
33225,0.4387866
33226,0.49123263
33227,0.48197725
33228,0.10614122
33229,0.15744717
33230,0.97926086
33231,0.371113
33232,0.15606888
33233,0.2164525
33234,0.30716947
33235,0.115527816
33236,0.06763487
33237,0.70929176
33238,0.49976087
33239,0.13866839
33240,0.13471632
33241,0.5462005
33242,0.18396726
33243,0.6546111
33244,0.20570244
33245,0.7030795
33246,0.5336646
33247,0.27677277
33248,0.10796896
33249,0.34114805
33250,0.47493377
33251,0.2415313
33252,0.08974383
33253,0.12708013
33254,0.08178628
33255,0.48360664
33256,0.3140563
33257,0.1549899
33258,0.15870395
33259,0.2535631
33260,0.551177
33261,0.21177958
33262,0.22719795
33263,0.1457011
33264,0.0739499
33265,0.055514377
33266,0.16792443
33267,0.37624255
33268,0.053904213
33269,0.19413872
33270,0.07525314
33271,0.15534493
33272,0.26378706
33273,0.11262428
33274,0.07036767
33275,0.10592722
33276,0.23087783
33277,0.0763841
33278,0.5289426
33279,0.27756882
33280,0.06270137
33281,0.18009312
33282,0.31764174
33283,0.0631356
33284,0.21001261
33285,0.8491159
33286,0.053084828
33287,0.14169462
33288,0.042657726
33289,0.11730496
33290,0.19445305
33291,0.720086
33292,0.24363913
33293,0.123800136
33294,0.40720126
33295,0.07772743
33296,0.23469613
33297,0.112731345
33298,0.041643824
33299,0.14849924
33300,0.8194694
33301,0.79775035
33302,0.04673847
33303,0.41395256
33304,0.045266714
33305,0.25748405
33306,0.9356436
33307,0.51280695
33308,0.09530954
33309,0.54679376
33310,0.51513845
33311,0.09992224
33312,0.064265534
33313,0.12467905
33314,0.8297114
33315,0.13090752
33316,0.056954253
33317,0.18754101
33318,0.68387973
33319,0.528607
33320,0.052613616
33321,0.6970287
33322,0.08518975
33323,0.20951788
33324,0.32240304
33325,0.054836456
33326,0.06994865
33327,0.29656845
33328,0.25301892
33329,0.8665786
33330,0.05439179
33331,0.24731572
33332,0.075933814
33333,0.8207342
33334,0.69432014
33335,0.19820307
33336,0.8299558
33337,0.079950936
33338,0.6348152
33339,0.47893754
33340,0.35331917
33341,0.04904633
33342,0.16531499
33343,0.0977387
33344,0.3304767
33345,0.7955919
33346,0.42975
33347,0.14002627
33348,0.19191745
33349,0.29414052
33350,0.31866518
33351,0.5161453
33352,0.9109017
33353,0.058475226
33354,0.1707463
33355,0.12964441
33356,0.060089853
33357,0.2485519
33358,0.16504271
33359,0.45878175
33360,0.14250389
33361,0.5136469
33362,0.09171439
33363,0.050744824
33364,0.6449235
33365,0.23705287
33366,0.5423257
33367,0.057087936
33368,0.13775298
33369,0.07687332
33370,0.09078698
33371,0.8873369
33372,0.26482007
33373,0.9293487
33374,0.050845444
33375,0.5467826
33376,0.1350652
33377,0.10605538
33378,0.699418
33379,0.3701518
33380,0.06736411
33381,0.4436067
33382,0.07208332
33383,0.57562417
33384,0.08174889
33385,0.44586447
33386,0.6512712
33387,0.05907603
33388,0.18585375
33389,0.70464957
33390,0.138429
33391,0.08219234
33392,0.74661225
33393,0.2594917
33394,0.06790267
33395,0.11923574
33396,0.9701137
33397,0.39446056
33398,0.94010895
33399,0.06594069
33400,0.28416294
33401,0.064432226
33402,0.056602016
33403,0.5131583
33404,0.70844936
33405,0.2151607
33406,0.049098734
33407,0.089936756
33408,0.48986277
33409,0.1314097
33410,0.24937713
33411,0.054802246
33412,0.28768086
33413,0.340127
33414,0.06411729
33415,0.17374699
33416,0.31306985
33417,0.19309613
33418,0.20540129
33419,0.40043673
33420,0.5373781
33421,0.056705646
33422,0.09128669
33423,0.8998852
33424,0.3275984
33425,0.08967801
33426,0.25373718
33427,0.060268495
33428,0.11309033
33429,0.16882198
33430,0.076654926
33431,0.20035242
33432,0.07569161
33433,0.4830024
33434,0.46425918
33435,0.41291738
33436,0.8206249
33437,0.35449523
33438,0.054186106
33439,0.17960685
33440,0.086612545
33441,0.13257849
33442,0.5584991
33443,0.32166708
33444,0.4203276
33445,0.3001702
33446,0.082059704
33447,0.12957585
33448,0.06749525
33449,0.45187414
33450,0.06520018
33451,0.46023482
33452,0.26381573
33453,0.4864458
33454,0.2780495
33455,0.17211123
33456,0.91516584
33457,0.14190695
33458,0.34326252
33459,0.4668884
33460,0.2025092
33461,0.081544034
33462,0.40366808
33463,0.09866178
33464,0.055426363
33465,0.60813427
33466,0.15106766
33467,0.09943095
33468,0.27000362
33469,0.6547911
33470,0.12840268
33471,0.3699276
33472,0.06366887
33473,0.31383523
33474,0.08130214
33475,0.15022081
33476,0.19932535
33477,0.11482741
33478,0.21489567
33479,0.124112956
33480,0.118152134
33481,0.21413134
33482,0.4010786
33483,0.07845896
33484,0.3229414
33485,0.38335618
33486,0.41414875
33487,0.46263996
33488,0.631393
33489,0.2589991
33490,0.14605442
33491,0.10994042
33492,0.058932178
33493,0.06552267
33494,0.1658522
33495,0.047963753
33496,0.20636824
33497,0.19151302
33498,0.6159998
33499,0.51058346
33500,0.24270777
33501,0.100548506
33502,0.048747532
33503,0.524737
33504,0.07988486
33505,0.117440976
33506,0.13495223
33507,0.13820338
33508,0.1547942
33509,0.9350708
33510,0.6025379
33511,0.9387181
33512,0.3159234
33513,0.55218863
33514,0.43114507
33515,0.11286903
33516,0.2923833
33517,0.21871935
33518,0.18056267
33519,0.5072693
33520,0.14298259
33521,0.8737774
33522,0.12920819
33523,0.53234774
33524,0.04975284
33525,0.16351448
33526,0.31522787
33527,0.425577
33528,0.8904576
33529,0.054265082
33530,0.08922434
33531,0.1671708
33532,0.27924907
33533,0.7049264
33534,0.2458027
33535,0.044116233
33536,0.17838949
33537,0.20511845
33538,0.6292246
33539,0.06561207
33540,0.51065564
33541,0.115110755
33542,0.19403364
33543,0.110003114
33544,0.36343515
33545,0.33927652
33546,0.61614144
33547,0.07510845
33548,0.15415801
33549,0.34153667
33550,0.22289194
33551,0.6326122
33552,0.9463651
33553,0.5144243
33554,0.052965146
33555,0.25405934
33556,0.34005886
33557,0.58302903
33558,0.47154164
33559,0.58543056
33560,0.11687005
33561,0.113107
33562,0.06834643
33563,0.9082982
33564,0.8805598
33565,0.09037287
33566,0.5225008
33567,0.1530597
33568,0.13237569
33569,0.084632486
33570,0.12299038
33571,0.098817445
33572,0.9356406
33573,0.11618846
33574,0.9128105
33575,0.23227155
33576,0.4899794
33577,0.7303076
33578,0.10938676
33579,0.26960832
33580,0.08828017
33581,0.35946846
33582,0.43841234
33583,0.0613444
33584,0.40188774
33585,0.053285025
33586,0.40665454
33587,0.08297688
33588,0.46897927
33589,0.09955779
33590,0.1477937
33591,0.12569183
33592,0.46570498
33593,0.5836387
33594,0.2611199
33595,0.05912731
33596,0.97428495
33597,0.20257276
33598,0.13391507
33599,0.102768116
33600,0.090733014
33601,0.22674134
33602,0.1558658
33603,0.14594285
33604,0.15048577
33605,0.39366406
33606,0.31356102
33607,0.6653171
33608,0.040021274
33609,0.103266194
33610,0.11380746
33611,0.50969326
33612,0.27856007
33613,0.14901423
33614,0.13669275
33615,0.5458614
33616,0.06345756
33617,0.0566896
33618,0.20331343
33619,0.2702038
33620,0.3654193
33621,0.053682473
33622,0.8502839
33623,0.5763712
33624,0.30065808
33625,0.8286112
33626,0.89245147
33627,0.906198
33628,0.32197806
33629,0.060628965
33630,0.304878
33631,0.16611223
33632,0.5494248
33633,0.2479559
33634,0.4523644
33635,0.07083029
33636,0.1498532
33637,0.11056291
33638,0.44507697
33639,0.10440576
33640,0.46693757
33641,0.12851132
33642,0.052611418
33643,0.59123385
33644,0.28729168
33645,0.20695469
33646,0.96534073
33647,0.7461623
33648,0.90547645
33649,0.15531047
33650,0.18684159
33651,0.060702566
33652,0.17008893
33653,0.6406369
33654,0.54834497
33655,0.22358294
33656,0.2751481
33657,0.042747527
33658,0.42467883
33659,0.6023731
33660,0.088311784
33661,0.9294928
33662,0.8415703
33663,0.11402739
33664,0.14651643
33665,0.44172543
33666,0.2573092
33667,0.3473829
33668,0.2776925
33669,0.40021157
33670,0.7061014
33671,0.14658447
33672,0.078678735
33673,0.29975733
33674,0.16315952
33675,0.09348844
33676,0.20181176
33677,0.27349088
33678,0.56687975
33679,0.0771403
33680,0.6711804
33681,0.18841307
33682,0.31090796
33683,0.10540415
33684,0.07476433
33685,0.16862571
33686,0.049640723
33687,0.28552225
33688,0.07958743
33689,0.10197752
33690,0.26753223
33691,0.23276715
33692,0.22597417
33693,0.27964643
33694,0.1154398
33695,0.08003292
33696,0.14065538
33697,0.9189701
33698,0.10009151
33699,0.93756837
33700,0.11582995
33701,0.31242043
33702,0.21173695
33703,0.1553413
33704,0.19431844
33705,0.1401771
33706,0.34074828
33707,0.9601542
33708,0.11925686
33709,0.072171636
33710,0.19569427
33711,0.7856355
33712,0.24049075
33713,0.37612823
33714,0.9687275
33715,0.23958871
33716,0.24944435
33717,0.2909437
33718,0.080118544
33719,0.08944615
33720,0.12020297
33721,0.11364171
33722,0.22901988
33723,0.1750518
33724,0.4799786
33725,0.91549283
33726,0.58089095
33727,0.14402933
33728,0.058203746
33729,0.080585055
33730,0.055566367
33731,0.07133537
33732,0.9667068
33733,0.1878287
33734,0.06014174
33735,0.076556146
33736,0.08032745
33737,0.08713905
33738,0.36244372
33739,0.6780688
33740,0.6804284
33741,0.100892395
33742,0.09843437
33743,0.8038245
33744,0.04563641
33745,0.34984392
33746,0.12170981
33747,0.13704884
33748,0.27157974
33749,0.32797235
33750,0.14238715
33751,0.91560495
33752,0.1629926
33753,0.09120787
33754,0.8954097
33755,0.1453805
33756,0.5440256
33757,0.39345098
33758,0.18111329
33759,0.082034655
33760,0.104984105
33761,0.19085272
33762,0.25035456
33763,0.14511335
33764,0.15256129
33765,0.066334076
33766,0.11048596
33767,0.1409509
33768,0.6082193
33769,0.28790587
33770,0.17068493
33771,0.6669506
33772,0.41328514
33773,0.3390562
33774,0.26083001
33775,0.20187376
33776,0.31259826
33777,0.105927
33778,0.22313882
33779,0.30968922
33780,0.4440717
33781,0.053423934
33782,0.070409656
33783,0.14333202
33784,0.1371989
33785,0.110023685
33786,0.19585395
33787,0.10890698
33788,0.11915154
33789,0.12089882
33790,0.6076704
33791,0.26245004
33792,0.4573802
33793,0.5814444
33794,0.3403867
33795,0.95032394
33796,0.059621915
33797,0.38602138
33798,0.20181717
33799,0.13580793
33800,0.6464756
33801,0.2456474
33802,0.8462044
33803,0.048251472
33804,0.3572585
33805,0.102134354
33806,0.39795953
33807,0.177302
33808,0.1940473
33809,0.0534793
33810,0.2530042
33811,0.055245373
33812,0.22971115
33813,0.23004048
33814,0.37853718
33815,0.14626937
33816,0.27206397
33817,0.06213704
33818,0.06991692
33819,0.09549523
33820,0.2073513
33821,0.90112996
33822,0.4354178
33823,0.12639308
33824,0.5236638
33825,0.11329816
33826,0.28359035
33827,0.18372558
33828,0.09989615
33829,0.30030343
33830,0.2669609
33831,0.08049636
33832,0.24876705
33833,0.62265074
33834,0.2917231
33835,0.3833332
33836,0.12597577
33837,0.41301194
33838,0.3350673
33839,0.4032783
33840,0.2530689
33841,0.37310952
33842,0.1138909
33843,0.101187654
33844,0.9704645
33845,0.18055885
33846,0.059767865
33847,0.06886002
33848,0.11748388
33849,0.25459164
33850,0.31563568
33851,0.5090088
33852,0.92450225
33853,0.052835554
33854,0.38585556
33855,0.36360717
33856,0.7415097
33857,0.121686615
33858,0.90798736
33859,0.14877664
33860,0.34872538
33861,0.085767254
33862,0.3052433
33863,0.14059816
33864,0.09566826
33865,0.27875033
33866,0.0798123
33867,0.34445316
33868,0.117202714
33869,0.2762862
33870,0.41449386
33871,0.6394302
33872,0.1578936
33873,0.40504968
33874,0.52096456
33875,0.08016181
33876,0.67436856
33877,0.16441672
33878,0.09181827
33879,0.21179485
33880,0.54794073
33881,0.050210495
33882,0.37636065
33883,0.097808264
33884,0.08781162
33885,0.15497202
33886,0.49582428
33887,0.32730857
33888,0.32175192
33889,0.15203898
33890,0.08231518
33891,0.21898171
33892,0.32420254
33893,0.9834781
33894,0.2744275
33895,0.65449864
33896,0.74895746
33897,0.7644717
33898,0.5080777
33899,0.11902118
33900,0.101395465
33901,0.0980021
33902,0.10130826
33903,0.81236535
33904,0.38485906
33905,0.64944965
33906,0.9527796
33907,0.41013753
33908,0.5076723
33909,0.06938566
33910,0.858748
33911,0.07207785
33912,0.2723773
33913,0.873063
33914,0.057570174
33915,0.06247828
33916,0.4562575
33917,0.58554184
33918,0.11244339
33919,0.09973054
33920,0.6169695
33921,0.49895382
33922,0.072310306
33923,0.27621385
33924,0.2594927
33925,0.3790695
33926,0.10473708
33927,0.091636665
33928,0.29351738
33929,0.41706058
33930,0.6175002
33931,0.086673245
33932,0.071345255
33933,0.0922051
33934,0.07352025
33935,0.20646141
33936,0.20255211
33937,0.056140207
33938,0.14962551
33939,0.50324535
33940,0.054908875
33941,0.8659135
33942,0.13351873
33943,0.16642036
33944,0.13574782
33945,0.26421428
33946,0.08222544
33947,0.15106395
33948,0.13991609
33949,0.2114166
33950,0.073447265
33951,0.3223207
33952,0.2892804
33953,0.09560111
33954,0.90602285
33955,0.4682649
33956,0.23306474
33957,0.62988585
33958,0.09621406
33959,0.73664796
33960,0.051291663
33961,0.39602017
33962,0.090578504
33963,0.50880224
33964,0.088169456
33965,0.3083422
33966,0.06122681
33967,0.28595564
33968,0.54166615
33969,0.14006732
33970,0.11710422
33971,0.12080626
33972,0.5997217
33973,0.0348017
33974,0.6005666
33975,0.084091224
33976,0.91397554
33977,0.15927455
33978,0.79494786
33979,0.31516486
33980,0.9107958
33981,0.10599647
33982,0.6567396
33983,0.049489394
33984,0.73427993
33985,0.31774235
33986,0.45725942
33987,0.063726746
33988,0.094018765
33989,0.5339398
33990,0.19605961
33991,0.322502
33992,0.14135018
33993,0.3536751
33994,0.38647217
33995,0.05899418
33996,0.047576755
33997,0.14560977
33998,0.75999063
33999,0.09413907
34000,0.39298248
34001,0.5481732
34002,0.5853073
34003,0.07981083
34004,0.16833757
34005,0.16453713
34006,0.21289776
34007,0.25598946
34008,0.07521731
34009,0.13140984
34010,0.3407821
34011,0.4398928
34012,0.21364336
34013,0.11534203
34014,0.15351585
34015,0.05453844
34016,0.09206727
34017,0.13206325
34018,0.13603264
34019,0.659939
34020,0.48479792
34021,0.11115739
34022,0.11427672
34023,0.5115822
34024,0.048901707
34025,0.043010976
34026,0.19326988
34027,0.3305421
34028,0.31836268
34029,0.13639514
34030,0.10545503
34031,0.24500138
34032,0.89134216
34033,0.23339
34034,0.21812646
34035,0.14121842
34036,0.52902204
34037,0.63587326
34038,0.6484165
34039,0.48542202
34040,0.45191836
34041,0.09432546
34042,0.10154195
34043,0.89356446
34044,0.62881
34045,0.3448058
34046,0.84926766
34047,0.23150523
34048,0.16846015
34049,0.58444107
34050,0.16627428
34051,0.62379414
34052,0.28740713
34053,0.17559306
34054,0.12183496
34055,0.5917994
34056,0.17410126
34057,0.7439105
34058,0.05058826
34059,0.4605527
34060,0.7564985
34061,0.14245588
34062,0.9110167
34063,0.05215117
34064,0.08159244
34065,0.27132872
34066,0.10250384
34067,0.15280132
34068,0.9051359
34069,0.69515496
34070,0.9288807
34071,0.54217607
34072,0.77292246
34073,0.36888194
34074,0.11573197
34075,0.5374251
34076,0.13833344
34077,0.19295552
34078,0.48216647
34079,0.07662248
34080,0.3434289
34081,0.7149926
34082,0.36141217
34083,0.43683964
34084,0.9150751
34085,0.4601308
34086,0.9491978
34087,0.09597556
34088,0.06719617
34089,0.15017463
34090,0.24374795
34091,0.5145057
34092,0.5634336
34093,0.43008122
34094,0.6525805
34095,0.62781703
34096,0.15627337
34097,0.07080809
34098,0.14738286
34099,0.06620462
34100,0.4871244
34101,0.06424231
34102,0.20602268
34103,0.38464558
34104,0.13157064
34105,0.66605383
34106,0.13444555
34107,0.53517425
34108,0.21712372
34109,0.21861055
34110,0.7444033
34111,0.90951264
34112,0.23498324
34113,0.056966264
34114,0.06261557
34115,0.1495061
34116,0.31496617
34117,0.05708645
34118,0.09550901
34119,0.13143054
34120,0.96828353
34121,0.13280345
34122,0.31672257
34123,0.29330194
34124,0.37385884
34125,0.17337978
34126,0.12819636
34127,0.70821303
34128,0.98143816
34129,0.066461444
34130,0.1230714
34131,0.06306033
34132,0.29772332
34133,0.07390464
34134,0.21878535
34135,0.46293274
34136,0.14689098
34137,0.1468821
34138,0.28198758
34139,0.69511676
34140,0.6022516
34141,0.064068936
34142,0.42625698
34143,0.08742656
34144,0.1299394
34145,0.74595964
34146,0.11131264
34147,0.2861459
34148,0.86352175
34149,0.101546064
34150,0.39968136
34151,0.88716674
34152,0.06321246
34153,0.15953745
34154,0.105944134
34155,0.1427735
34156,0.14368235
34157,0.6103208
34158,0.92754394
34159,0.5790669
34160,0.19060636
34161,0.64319223
34162,0.046788942
34163,0.19421673
34164,0.33516315
34165,0.32873484
34166,0.27168742
34167,0.11320434
34168,0.08185062
34169,0.1829895
34170,0.4012728
34171,0.2389235
34172,0.072706066
34173,0.6792597
34174,0.9779228
34175,0.21455447
34176,0.142066
34177,0.16418308
34178,0.17431067
34179,0.2530323
34180,0.5375073
34181,0.06718738
34182,0.12624416
34183,0.18109053
34184,0.12219901
34185,0.3534939
34186,0.12655126
34187,0.4598486
34188,0.8625385
34189,0.13806097
34190,0.10087691
34191,0.08417634
34192,0.10994803
34193,0.57935864
34194,0.43804055
34195,0.856016
34196,0.3962284
34197,0.035091624
34198,0.6167482
34199,0.22039
34200,0.24487694
34201,0.31050673
34202,0.25072888
34203,0.3050699
34204,0.06805415
34205,0.12932871
34206,0.13985634
34207,0.2415536
34208,0.22825254
34209,0.5012368
34210,0.13199066
34211,0.84366447
34212,0.05831415
34213,0.9675511
34214,0.20055594
34215,0.09071582
34216,0.26028782
34217,0.44616923
34218,0.89559287
34219,0.23251133
34220,0.67169195
34221,0.08638085
34222,0.08183568
34223,0.39715344
34224,0.06848503
34225,0.05338211
34226,0.08999532
34227,0.046310145
34228,0.4918087
34229,0.23986822
34230,0.34948432
34231,0.1662549
34232,0.7952402
34233,0.17303672
34234,0.47222444
34235,0.19170254
34236,0.220716
34237,0.3695504
34238,0.36519074
34239,0.43735287
34240,0.37761158
34241,0.08079073
34242,0.34957767
34243,0.14628878
34244,0.28906095
34245,0.8471487
34246,0.24402897
34247,0.1162178
34248,0.10794983
34249,0.26395187
34250,0.71968645
34251,0.20223536
34252,0.38491514
34253,0.51310426
34254,0.2232617
34255,0.36603868
34256,0.6145019
34257,0.06446864
34258,0.23419918
34259,0.15636975
34260,0.058127027
34261,0.16486235
34262,0.07096645
34263,0.08625849
34264,0.82465255
34265,0.07132131
34266,0.18458015
34267,0.07781396
34268,0.70453507
34269,0.13386583
34270,0.5125731
34271,0.29897884
34272,0.09790022
34273,0.30369827
34274,0.70632714
34275,0.09017112
34276,0.46852514
34277,0.055571996
34278,0.31885675
34279,0.087589614
34280,0.4861551
34281,0.82009524
34282,0.087327965
34283,0.9826178
34284,0.5339193
34285,0.12197558
34286,0.41641018
34287,0.64171475
